,Step,Replicate,variable,value
5370,170.0,11.0,agent2,0.10195
5371,171.0,11.0,agent2,0.10335259423895608
5372,172.0,11.0,agent2,0.10536904386545966
5373,173.0,11.0,agent2,0.10742917537190048
5374,174.0,11.0,agent2,0.10933280948971606
5375,175.0,11.0,agent2,0.1114713008222078
5376,176.0,11.0,agent2,0.11355591702019187
5377,177.0,11.0,agent2,0.11577090558762354
5378,178.0,11.0,agent2,0.11727121476675771
5379,179.0,11.0,agent2,0.11956939811127923
5380,180.0,11.0,agent2,0.10187471928194167
5381,181.0,11.0,agent2,0.10353881716029605
5382,182.0,11.0,agent2,0.10510279894242819
5383,183.0,11.0,agent2,0.10705040908485257
5384,184.0,11.0,agent2,0.1088144084621961
5385,185.0,11.0,agent2,0.11090719254815876
5386,186.0,11.0,agent2,0.11307728276171526
5387,187.0,11.0,agent2,0.11528775035299861
5388,188.0,11.0,agent2,0.11749013476518584
5389,189.0,11.0,agent2,0.11947779671615205
5390,190.0,11.0,agent2,0.10195
5391,191.0,11.0,agent2,0.10393776884464648
5392,192.0,11.0,agent2,0.10596397301694281
5393,193.0,11.0,agent2,0.10793143362852323
5394,194.0,11.0,agent2,0.10996038196468175
5395,195.0,11.0,agent2,0.1120126807515107
5396,196.0,11.0,agent2,0.11420134503073337
5397,197.0,11.0,agent2,0.11638820008796531
5398,198.0,11.0,agent2,0.11861133157536384
5399,199.0,11.0,agent2,0.12081332515377814
5400,0.0,12.0,agent2,0.10107598656863323
5401,1.0,12.0,agent2,0.10266726819028912
5402,2.0,12.0,agent2,0.1046790550872401
5403,3.0,12.0,agent2,0.10671907185517825
5404,4.0,12.0,agent2,0.10862355597069377
5405,5.0,12.0,agent2,0.10878584579811607
5406,6.0,12.0,agent2,0.1108768355876368
5407,7.0,12.0,agent2,0.1129905008160942
5408,8.0,12.0,agent2,0.11500631364300684
5409,9.0,12.0,agent2,0.11729203118112591
5410,10.0,12.0,agent2,0.10033958042761054
5411,11.0,12.0,agent2,0.10228105957280718
5412,12.0,12.0,agent2,0.10363119958789335
5413,13.0,12.0,agent2,0.10566703348737058
5414,14.0,12.0,agent2,0.10743778536346622
5415,15.0,12.0,agent2,0.10799410242441794
5416,16.0,12.0,agent2,0.10899686981250342
5417,17.0,12.0,agent2,0.11116682249088872
5418,18.0,12.0,agent2,0.11208794695715213
5419,19.0,12.0,agent2,0.11249118551857583
5420,20.0,12.0,agent2,0.10130901277673343
5421,21.0,12.0,agent2,0.10327737440417592
5422,22.0,12.0,agent2,0.10479263788402716
5423,23.0,12.0,agent2,0.10611852033919517
5424,24.0,12.0,agent2,0.10815663383298242
5425,25.0,12.0,agent2,0.11005039660562901
5426,26.0,12.0,agent2,0.111666504587358
5427,27.0,12.0,agent2,0.11386914117702707
5428,28.0,12.0,agent2,0.11534917007132467
5429,29.0,12.0,agent2,0.11762048950369737
5430,30.0,12.0,agent2,0.10193159936110643
5431,31.0,12.0,agent2,0.10381459655330719
5432,32.0,12.0,agent2,0.10506570380411596
5433,33.0,12.0,agent2,0.10646031575764948
5434,34.0,12.0,agent2,0.10850771336977737
5435,35.0,12.0,agent2,0.1097921173886808
5436,36.0,12.0,agent2,0.1119506823906108
5437,37.0,12.0,agent2,0.11414692780742625
5438,38.0,12.0,agent2,0.1163917149305877
5439,39.0,12.0,agent2,0.11757815956258949
5440,40.0,12.0,agent2,0.10190667127201876
5441,41.0,12.0,agent2,0.10376824683333866
5442,42.0,12.0,agent2,0.1048721254051269
5443,43.0,12.0,agent2,0.10672453008564001
5444,44.0,12.0,agent2,0.10760674459178536
5445,45.0,12.0,agent2,0.1094834105558569
5446,46.0,12.0,agent2,0.11079957165050379
5447,47.0,12.0,agent2,0.11285668840417133
5448,48.0,12.0,agent2,0.11507698834752929
5449,49.0,12.0,agent2,0.11590927040319522
5450,50.0,12.0,agent2,0.10195
5451,51.0,12.0,agent2,0.10387688660133178
5452,52.0,12.0,agent2,0.10530549870500666
5453,53.0,12.0,agent2,0.10735890166167604
5454,54.0,12.0,agent2,0.10946470178679273
5455,55.0,12.0,agent2,0.1116139873625001
5456,56.0,12.0,agent2,0.11311828718757051
5457,57.0,12.0,agent2,0.11505574790892648
5458,58.0,12.0,agent2,0.1157925922325411
5459,59.0,12.0,agent2,0.11694224516212388
5460,60.0,12.0,agent2,0.10140637728698507
5461,61.0,12.0,agent2,0.1032026925063765
5462,62.0,12.0,agent2,0.10522197005744476
5463,63.0,12.0,agent2,0.1072806978170602
5464,64.0,12.0,agent2,0.10937954126844164
5465,65.0,12.0,agent2,0.11152216688305622
5466,66.0,12.0,agent2,0.1133527818879593
5467,67.0,12.0,agent2,0.11557944103713248
5468,68.0,12.0,agent2,0.11696520725694068
5469,69.0,12.0,agent2,0.11919873933611828
5470,70.0,12.0,agent2,0.10129948927259613
5471,71.0,12.0,agent2,0.10328344353585771
5472,72.0,12.0,agent2,0.10508160337030023
5473,73.0,12.0,agent2,0.10639096831217097
5474,74.0,12.0,agent2,0.10767008018545506
5475,75.0,12.0,agent2,0.109790883804846
5476,76.0,12.0,agent2,0.11118686432083945
5477,77.0,12.0,agent2,0.11250692575081958
5478,78.0,12.0,agent2,0.11468506442982113
5479,79.0,12.0,agent2,0.11695568335897193
5480,80.0,12.0,agent2,0.10170036616116003
5481,81.0,12.0,agent2,0.10241835707195798
5482,82.0,12.0,agent2,0.10363779720006258
5483,83.0,12.0,agent2,0.10567294497400376
5484,84.0,12.0,agent2,0.10774726489532986
5485,85.0,12.0,agent2,0.10944336124814306
5486,86.0,12.0,agent2,0.11160029510026256
5487,87.0,12.0,agent2,0.11368441316672508
5488,88.0,12.0,agent2,0.114717861771099
5489,89.0,12.0,agent2,0.11604809480640468
5490,90.0,12.0,agent2,0.10195
5491,91.0,12.0,agent2,0.10392509563411265
5492,92.0,12.0,agent2,0.10587537874418523
5493,93.0,12.0,agent2,0.1074761511242675
5494,94.0,12.0,agent2,0.10956893098300034
5495,95.0,12.0,agent2,0.11171543237375578
5496,96.0,12.0,agent2,0.11321565092014765
5497,97.0,12.0,agent2,0.1154359523712719
5498,98.0,12.0,agent2,0.11769919967484178
5499,99.0,12.0,agent2,0.11986618143015862
5500,100.0,12.0,agent2,0.10152652147735979
5501,101.0,12.0,agent2,0.10350822597988787
5502,102.0,12.0,agent2,0.10551018019611812
5503,103.0,12.0,agent2,0.10747445702976577
5504,104.0,12.0,agent2,0.10957288070250723
5505,105.0,12.0,agent2,0.11166917699256461
5506,106.0,12.0,agent2,0.11355189671981723
5507,107.0,12.0,agent2,0.11575264168817281
5508,108.0,12.0,agent2,0.11798973403702802
5509,109.0,12.0,agent2,0.12018147908568913
5510,110.0,12.0,agent2,0.10137895137944487
5511,111.0,12.0,agent2,0.10327802186066648
5512,112.0,12.0,agent2,0.10529097230933061
5513,113.0,12.0,agent2,0.10727826420269711
5514,114.0,12.0,agent2,0.10937820841913327
5515,115.0,12.0,agent2,0.111426343859846
5516,116.0,12.0,agent2,0.11358677758283976
5517,117.0,12.0,agent2,0.11538934011063046
5518,118.0,12.0,agent2,0.11764803995935029
5519,119.0,12.0,agent2,0.11942955704105157
5520,120.0,12.0,agent2,0.10191281157759757
5521,121.0,12.0,agent2,0.1036394341911421
5522,122.0,12.0,agent2,0.10566078860457649
5523,123.0,12.0,agent2,0.10678687615995082
5524,124.0,12.0,agent2,0.10782540411093634
5525,125.0,12.0,agent2,0.10993810685475193
5526,126.0,12.0,agent2,0.11196189956040359
5527,127.0,12.0,agent2,0.11351950802625188
5528,128.0,12.0,agent2,0.11534288066858774
5529,129.0,12.0,agent2,0.11758393995679418
5530,130.0,12.0,agent2,0.10168637374698851
5531,131.0,12.0,agent2,0.1029032352802488
5532,132.0,12.0,agent2,0.10452712895579336
5533,133.0,12.0,agent2,0.10649309875061758
5534,134.0,12.0,agent2,0.1085793344596262
5535,135.0,12.0,agent2,0.11039287769934535
5536,136.0,12.0,agent2,0.11221912680784117
5537,137.0,12.0,agent2,0.11280607918724665
5538,138.0,12.0,agent2,0.115029680026881
5539,139.0,12.0,agent2,0.11729602163338175
5540,140.0,12.0,agent2,0.1019146381541675
5541,141.0,12.0,agent2,0.10308226778325394
5542,142.0,12.0,agent2,0.1048737109485176
5543,143.0,12.0,agent2,0.10633967283724388
5544,144.0,12.0,agent2,0.10805407915929101
5545,145.0,12.0,agent2,0.10995742640405387
5546,146.0,12.0,agent2,0.11173885108197043
5547,147.0,12.0,agent2,0.11393316334068945
5548,148.0,12.0,agent2,0.11544376474253523
5549,149.0,12.0,agent2,0.11749000994918153
5550,150.0,12.0,agent2,0.10195
5551,151.0,12.0,agent2,0.1039168579117204
5552,152.0,12.0,agent2,0.10586283501165855
5553,153.0,12.0,agent2,0.10741104944865552
5554,154.0,12.0,agent2,0.10904683493867884
5555,155.0,12.0,agent2,0.11070079282232595
5556,156.0,12.0,agent2,0.11287339892507238
5557,157.0,12.0,agent2,0.11508687068632802
5558,158.0,12.0,agent2,0.11720923718911125
5559,159.0,12.0,agent2,0.1195163788881117
5560,160.0,12.0,agent2,0.10195
5561,161.0,12.0,agent2,0.10393757878904694
5562,162.0,12.0,agent2,0.10570902595401276
5563,163.0,12.0,agent2,0.10738873550583825
5564,164.0,12.0,agent2,0.10945613137092361
5565,165.0,12.0,agent2,0.11159650677983371
5566,166.0,12.0,agent2,0.11377715967769568
5567,167.0,12.0,agent2,0.11496850992291811
5568,168.0,12.0,agent2,0.11714771187430718
5569,169.0,12.0,agent2,0.11944547857605907
5570,170.0,12.0,agent2,0.1019048961444541
5571,171.0,12.0,agent2,0.10366824739855218
5572,172.0,12.0,agent2,0.1056931745554547
5573,173.0,12.0,agent2,0.10772217044041549
5574,174.0,12.0,agent2,0.10980146917678738
5575,175.0,12.0,agent2,0.11194639326498229
5576,176.0,12.0,agent2,0.11413244631131039
5577,177.0,12.0,agent2,0.11635075613809422
5578,178.0,12.0,agent2,0.11857522042420528
5579,179.0,12.0,agent2,0.12083839586859034
5580,180.0,12.0,agent2,0.10194193488111766
5581,181.0,12.0,agent2,0.1038091048725757
5582,182.0,12.0,agent2,0.10550908078002712
5583,183.0,12.0,agent2,0.10754071526703131
5584,184.0,12.0,agent2,0.10932777017352656
5585,185.0,12.0,agent2,0.11146222427695274
5586,186.0,12.0,agent2,0.11357094730667995
5587,187.0,12.0,agent2,0.11578814871130982
5588,188.0,12.0,agent2,0.11797620355517865
5589,189.0,12.0,agent2,0.12027846606814817
5590,190.0,12.0,agent2,0.10195
5591,191.0,12.0,agent2,0.10393745782336579
5592,192.0,12.0,agent2,0.10595229808157869
5593,193.0,12.0,agent2,0.10801929064002727
5594,194.0,12.0,agent2,0.11012593613650068
5595,195.0,12.0,agent2,0.11226661281545665
5596,196.0,12.0,agent2,0.11445477546953073
5597,197.0,12.0,agent2,0.11664596870662675
5598,198.0,12.0,agent2,0.11888546987029747
5599,199.0,12.0,agent2,0.12120381595813631
5600,0.0,13.0,agent2,0.10079342747481085
5601,1.0,13.0,agent2,0.10209936093953623
5602,2.0,13.0,agent2,0.10410625106521885
5603,3.0,13.0,agent2,0.10520734218605907
5604,4.0,13.0,agent2,0.1071455559218099
5605,5.0,13.0,agent2,0.10911901295786654
5606,6.0,13.0,agent2,0.1097681967820936
5607,7.0,13.0,agent2,0.11195800996020158
5608,8.0,13.0,agent2,0.11353244007794988
5609,9.0,13.0,agent2,0.11578444233684788
5610,10.0,13.0,agent2,0.10195
5611,11.0,13.0,agent2,0.10348526540823287
5612,12.0,13.0,agent2,0.10547309970330734
5613,13.0,13.0,agent2,0.10733628687282039
5614,14.0,13.0,agent2,0.10929753136508025
5615,15.0,13.0,agent2,0.11130445421719302
5616,16.0,13.0,agent2,0.11196449361346644
5617,17.0,13.0,agent2,0.11341593241315126
5618,18.0,13.0,agent2,0.11467295236802114
5619,19.0,13.0,agent2,0.11589595939989804
5620,20.0,13.0,agent2,0.10191378359032363
5621,21.0,13.0,agent2,0.10357108177175199
5622,22.0,13.0,agent2,0.10535959371470782
5623,23.0,13.0,agent2,0.10741649822497859
5624,24.0,13.0,agent2,0.10939106789496865
5625,25.0,13.0,agent2,0.1100686908037871
5626,26.0,13.0,agent2,0.11203371189315
5627,27.0,13.0,agent2,0.11413871547755387
5628,28.0,13.0,agent2,0.11628500634126772
5629,29.0,13.0,agent2,0.11839604663721269
5630,30.0,13.0,agent2,0.1010300296874564
5631,31.0,13.0,agent2,0.10290905545412388
5632,32.0,13.0,agent2,0.10422418221196603
5633,33.0,13.0,agent2,0.1062410887070743
5634,34.0,13.0,agent2,0.10737873922491029
5635,35.0,13.0,agent2,0.109495500019939
5636,36.0,13.0,agent2,0.11150309417911573
5637,37.0,13.0,agent2,0.11278236275666798
5638,38.0,13.0,agent2,0.11395297205887989
5639,39.0,13.0,agent2,0.1162228283570226
5640,40.0,13.0,agent2,0.10125819708497523
5641,41.0,13.0,agent2,0.1025521526366974
5642,42.0,13.0,agent2,0.10455813228021765
5643,43.0,13.0,agent2,0.10660266822074588
5644,44.0,13.0,agent2,0.10739652090360038
5645,45.0,13.0,agent2,0.10923975842986941
5646,46.0,13.0,agent2,0.11127921233842979
5647,47.0,13.0,agent2,0.11294101277375548
5648,48.0,13.0,agent2,0.11513428553698057
5649,49.0,13.0,agent2,0.11740851670626348
5650,50.0,13.0,agent2,0.10195
5651,51.0,13.0,agent2,0.10318347424436623
5652,52.0,13.0,agent2,0.10507521512072257
5653,53.0,13.0,agent2,0.10713322148400484
5654,54.0,13.0,agent2,0.10891211965911425
5655,55.0,13.0,agent2,0.11104840245368737
5656,56.0,13.0,agent2,0.11250012489514047
5657,57.0,13.0,agent2,0.11469138183136236
5658,58.0,13.0,agent2,0.11694980338161584
5659,59.0,13.0,agent2,0.11925161248803846
5660,60.0,13.0,agent2,0.10195
5661,61.0,13.0,agent2,0.10390730233394742
5662,62.0,13.0,agent2,0.10582567823797905
5663,63.0,13.0,agent2,0.10785812343033056
5664,64.0,13.0,agent2,0.10856122177458655
5665,65.0,13.0,agent2,0.11042313582767374
5666,66.0,13.0,agent2,0.11249095476131038
5667,67.0,13.0,agent2,0.11439722389079296
5668,68.0,13.0,agent2,0.11664373780277658
5669,69.0,13.0,agent2,0.11861222567499728
5670,70.0,13.0,agent2,0.10193332031077759
5671,71.0,13.0,agent2,0.10369237176691516
5672,72.0,13.0,agent2,0.10559626534442593
5673,73.0,13.0,agent2,0.10731297470868714
5674,74.0,13.0,agent2,0.1094164790074535
5675,75.0,13.0,agent2,0.11065227699876971
5676,76.0,13.0,agent2,0.112204475546986
5677,77.0,13.0,agent2,0.11436247862909996
5678,78.0,13.0,agent2,0.11654813561677603
5679,79.0,13.0,agent2,0.11885454783483955
5680,80.0,13.0,agent2,0.10195
5681,81.0,13.0,agent2,0.10369635671992165
5682,82.0,13.0,agent2,0.10572052239685893
5683,83.0,13.0,agent2,0.10778355101110372
5684,84.0,13.0,agent2,0.10944414236690372
5685,85.0,13.0,agent2,0.1115810890859907
5686,86.0,13.0,agent2,0.11368534986403549
5687,87.0,13.0,agent2,0.11591127865629543
5688,88.0,13.0,agent2,0.11764406527390149
5689,89.0,13.0,agent2,0.11995095664411697
5690,90.0,13.0,agent2,0.10195
5691,91.0,13.0,agent2,0.10372573939755722
5692,92.0,13.0,agent2,0.10574074765773521
5693,93.0,13.0,agent2,0.10757888233300938
5694,94.0,13.0,agent2,0.10959197033736504
5695,95.0,13.0,agent2,0.11150473949187104
5696,96.0,13.0,agent2,0.11319425391454875
5697,97.0,13.0,agent2,0.11541255996359702
5698,98.0,13.0,agent2,0.11737111227335578
5699,99.0,13.0,agent2,0.11966376473274434
5700,100.0,13.0,agent2,0.10195
5701,101.0,13.0,agent2,0.10241362284163714
5702,102.0,13.0,agent2,0.103661662329122
5703,103.0,13.0,agent2,0.10556962670279846
5704,104.0,13.0,agent2,0.10763555910369542
5705,105.0,13.0,agent2,0.10944113886039296
5706,106.0,13.0,agent2,0.11159547353361615
5707,107.0,13.0,agent2,0.11326782228795391
5708,108.0,13.0,agent2,0.11543682516281953
5709,109.0,13.0,agent2,0.11771240233775974
5710,110.0,13.0,agent2,0.10169288677933687
5711,111.0,13.0,agent2,0.10361103174145603
5712,112.0,13.0,agent2,0.10563209869721424
5713,113.0,13.0,agent2,0.10766361330565279
5714,114.0,13.0,agent2,0.10966378566636056
5715,115.0,13.0,agent2,0.1115480267707056
5716,116.0,13.0,agent2,0.11372595657023989
5717,117.0,13.0,agent2,0.11594683448053755
5718,118.0,13.0,agent2,0.11811045080670711
5719,119.0,13.0,agent2,0.12038303241500552
5720,120.0,13.0,agent2,0.101493786594636
5721,121.0,13.0,agent2,0.10334607327761812
5722,122.0,13.0,agent2,0.10497539182985753
5723,123.0,13.0,agent2,0.10665031262878569
5724,124.0,13.0,agent2,0.10847615267721462
5725,125.0,13.0,agent2,0.11043451877550599
5726,126.0,13.0,agent2,0.11230979133542568
5727,127.0,13.0,agent2,0.11396842203272886
5728,128.0,13.0,agent2,0.11531033325393159
5729,129.0,13.0,agent2,0.11704138454626993
5730,130.0,13.0,agent2,0.1018834168776125
5731,131.0,13.0,agent2,0.10370043686880041
5732,132.0,13.0,agent2,0.10572589195366133
5733,133.0,13.0,agent2,0.1077909068043832
5734,134.0,13.0,agent2,0.10944240104780503
5735,135.0,13.0,agent2,0.11130432649540338
5736,136.0,13.0,agent2,0.113323640400702
5737,137.0,13.0,agent2,0.11543249152449943
5738,138.0,13.0,agent2,0.11761106435518558
5739,139.0,13.0,agent2,0.11978914361591152
5740,140.0,13.0,agent2,0.10189899182693814
5741,141.0,13.0,agent2,0.10387791975174851
5742,142.0,13.0,agent2,0.10577791543494491
5743,143.0,13.0,agent2,0.10784174008016399
5744,144.0,13.0,agent2,0.1095157636683325
5745,145.0,13.0,agent2,0.11165439768834513
5746,146.0,13.0,agent2,0.11287018800371254
5747,147.0,13.0,agent2,0.11503395470066774
5748,148.0,13.0,agent2,0.11728408670229488
5749,149.0,13.0,agent2,0.11926170722858509
5750,150.0,13.0,agent2,0.10150155177650313
5751,151.0,13.0,agent2,0.10348378723132479
5752,152.0,13.0,agent2,0.10544365071353344
5753,153.0,13.0,agent2,0.10727862933406561
5754,154.0,13.0,agent2,0.10932576236123032
5755,155.0,13.0,agent2,0.11144540822560393
5756,156.0,13.0,agent2,0.1130635965269256
5757,157.0,13.0,agent2,0.11528024036338709
5758,158.0,13.0,agent2,0.11751987675383731
5759,159.0,13.0,agent2,0.11968347614612668
5760,160.0,13.0,agent2,0.10120524516810209
5761,161.0,13.0,agent2,0.10306543838623274
5762,162.0,13.0,agent2,0.10507870190493684
5763,163.0,13.0,agent2,0.10692543544546966
5764,164.0,13.0,agent2,0.1088191305186933
5765,165.0,13.0,agent2,0.11089816502883493
5766,166.0,13.0,agent2,0.11306521575261301
5767,167.0,13.0,agent2,0.11501136445905574
5768,168.0,13.0,agent2,0.11613540883421024
5769,169.0,13.0,agent2,0.11841667286230782
5770,170.0,13.0,agent2,0.10177826545935631
5771,171.0,13.0,agent2,0.10376386660141616
5772,172.0,13.0,agent2,0.10571905188629653
5773,173.0,13.0,agent2,0.10770176877771614
5774,174.0,13.0,agent2,0.10971827588512112
5775,175.0,13.0,agent2,0.1113714437489134
5776,176.0,13.0,agent2,0.11352151770580093
5777,177.0,13.0,agent2,0.11484990698475832
5778,178.0,13.0,agent2,0.11684438424133446
5779,179.0,13.0,agent2,0.11870367372575404
5780,180.0,13.0,agent2,0.10171739182499502
5781,181.0,13.0,agent2,0.10345366811748277
5782,182.0,13.0,agent2,0.10545590318043105
5783,183.0,13.0,agent2,0.10748516021890116
5784,184.0,13.0,agent2,0.10943223335633046
5785,185.0,13.0,agent2,0.11142792964279408
5786,186.0,13.0,agent2,0.11360680055567074
5787,187.0,13.0,agent2,0.1157714791953856
5788,188.0,13.0,agent2,0.11723481095304691
5789,189.0,13.0,agent2,0.11953928584337967
5790,190.0,13.0,agent2,0.10187002772354083
5791,191.0,13.0,agent2,0.1038171603667614
5792,192.0,13.0,agent2,0.10564569901772204
5793,193.0,13.0,agent2,0.10771060976338603
5794,194.0,13.0,agent2,0.10981517367012583
5795,195.0,13.0,agent2,0.1118943636172659
5796,196.0,13.0,agent2,0.1140797533689786
5797,197.0,13.0,agent2,0.1159818979648446
5798,198.0,13.0,agent2,0.11795364157886515
5799,199.0,13.0,agent2,0.12018999368716311
5800,0.0,14.0,agent2,0.10189262654777137
5801,1.0,14.0,agent2,0.10235935420416933
5802,2.0,14.0,agent2,0.10432110323662495
5803,3.0,14.0,agent2,0.10628502066816538
5804,4.0,14.0,agent2,0.1083689293903105
5805,5.0,14.0,agent2,0.110492900131317
5806,6.0,14.0,agent2,0.11118017349318879
5807,7.0,14.0,agent2,0.11277295834265745
5808,8.0,14.0,agent2,0.11474768704360931
5809,9.0,14.0,agent2,0.11702114581143046
5810,10.0,14.0,agent2,0.10166792709522815
5811,11.0,14.0,agent2,0.10345400439123452
5812,12.0,14.0,agent2,0.10360915227027234
5813,13.0,14.0,agent2,0.10548227244401058
5814,14.0,14.0,agent2,0.10723340054055795
5815,15.0,14.0,agent2,0.10926606333884242
5816,16.0,14.0,agent2,0.11128674236725347
5817,17.0,14.0,agent2,0.11347591307197065
5818,18.0,14.0,agent2,0.11571126144869581
5819,19.0,14.0,agent2,0.11800156420648614
5820,20.0,14.0,agent2,0.1018637506191947
5821,21.0,14.0,agent2,0.1037519518453679
5822,22.0,14.0,agent2,0.10578192931937995
5823,23.0,14.0,agent2,0.10778210426182722
5824,24.0,14.0,agent2,0.10982368113631079
5825,25.0,14.0,agent2,0.11132632810223425
5826,26.0,14.0,agent2,0.11349716995150769
5827,27.0,14.0,agent2,0.11572600052880308
5828,28.0,14.0,agent2,0.1165622115301292
5829,29.0,14.0,agent2,0.11885125436685344
5830,30.0,14.0,agent2,0.10028559274730496
5831,31.0,14.0,agent2,0.10214905020290876
5832,32.0,14.0,agent2,0.1040209293201252
5833,33.0,14.0,agent2,0.10577668065370466
5834,34.0,14.0,agent2,0.10655005854717517
5835,35.0,14.0,agent2,0.10800152840544261
5836,36.0,14.0,agent2,0.11005971427026304
5837,37.0,14.0,agent2,0.11223071234629327
5838,38.0,14.0,agent2,0.11426753698387253
5839,39.0,14.0,agent2,0.11652812769769932
5840,40.0,14.0,agent2,0.10195000000000001
5841,41.0,14.0,agent2,0.10328405283557089
5842,42.0,14.0,agent2,0.10530086957057215
5843,43.0,14.0,agent2,0.10612326764294562
5844,44.0,14.0,agent2,0.10802193241536988
5845,45.0,14.0,agent2,0.11014487758369029
5846,46.0,14.0,agent2,0.11227988214225475
5847,47.0,14.0,agent2,0.11410859236326475
5848,48.0,14.0,agent2,0.11608357349414988
5849,49.0,14.0,agent2,0.11833387887937535
5850,50.0,14.0,agent2,0.10126693324897057
5851,51.0,14.0,agent2,0.10242138256892985
5852,52.0,14.0,agent2,0.10439168092218126
5853,53.0,14.0,agent2,0.10633441964052862
5854,54.0,14.0,agent2,0.10759373466559098
5855,55.0,14.0,agent2,0.10958012160728606
5856,56.0,14.0,agent2,0.11114207140235771
5857,57.0,14.0,agent2,0.11267697400232773
5858,58.0,14.0,agent2,0.11488826096683025
5859,59.0,14.0,agent2,0.11715467235515387
5860,60.0,14.0,agent2,0.10174580052496178
5861,61.0,14.0,agent2,0.10373187384101881
5862,62.0,14.0,agent2,0.10511855474017642
5863,63.0,14.0,agent2,0.1070613250744748
5864,64.0,14.0,agent2,0.10845010484223461
5865,65.0,14.0,agent2,0.11058116259056866
5866,66.0,14.0,agent2,0.11193481656001782
5867,67.0,14.0,agent2,0.11412671565914834
5868,68.0,14.0,agent2,0.11637168425013333
5869,69.0,14.0,agent2,0.11804137391664853
5870,70.0,14.0,agent2,0.10195000000000001
5871,71.0,14.0,agent2,0.10316818744896143
5872,72.0,14.0,agent2,0.10413178991833853
5873,73.0,14.0,agent2,0.10609644378580017
5874,74.0,14.0,agent2,0.10817710060580277
5875,75.0,14.0,agent2,0.11027217414821264
5876,76.0,14.0,agent2,0.11219195664740611
5877,77.0,14.0,agent2,0.11439419730888838
5878,78.0,14.0,agent2,0.11585517331904299
5879,79.0,14.0,agent2,0.11702509679909447
5880,80.0,14.0,agent2,0.10140712287067936
5881,81.0,14.0,agent2,0.10338687038706817
5882,82.0,14.0,agent2,0.10540509195101207
5883,83.0,14.0,agent2,0.10718747072407003
5884,84.0,14.0,agent2,0.10921669629725152
5885,85.0,14.0,agent2,0.11091338014612141
5886,86.0,14.0,agent2,0.1125978350603699
5887,87.0,14.0,agent2,0.11480445237381906
5888,88.0,14.0,agent2,0.11619994076963455
5889,89.0,14.0,agent2,0.1180320315483685
5890,90.0,14.0,agent2,0.10186052558205475
5891,91.0,14.0,agent2,0.10309287064179846
5892,92.0,14.0,agent2,0.10471326261054582
5893,93.0,14.0,agent2,0.10662141454505242
5894,94.0,14.0,agent2,0.10870916134010479
5895,95.0,14.0,agent2,0.11081378081811884
5896,96.0,14.0,agent2,0.11284066921227522
5897,97.0,14.0,agent2,0.11504885593893538
5898,98.0,14.0,agent2,0.11728101473642404
5899,99.0,14.0,agent2,0.11814777347747633
5900,100.0,14.0,agent2,0.10109584747080223
5901,101.0,14.0,agent2,0.10299770861474976
5902,102.0,14.0,agent2,0.10499148582292478
5903,103.0,14.0,agent2,0.10639489606827089
5904,104.0,14.0,agent2,0.10815864608639456
5905,105.0,14.0,agent2,0.11016016221861424
5906,106.0,14.0,agent2,0.11154958562849734
5907,107.0,14.0,agent2,0.11373699096226354
5908,108.0,14.0,agent2,0.11578564786855854
5909,109.0,14.0,agent2,0.1171255619007718
5910,110.0,14.0,agent2,0.10052522555777546
5911,111.0,14.0,agent2,0.10245190803908621
5912,112.0,14.0,agent2,0.10445692900784366
5913,113.0,14.0,agent2,0.1064455358838499
5914,114.0,14.0,agent2,0.1076110794486853
5915,115.0,14.0,agent2,0.10906575766137884
5916,116.0,14.0,agent2,0.11118213396071687
5917,117.0,14.0,agent2,0.11336638195119243
5918,118.0,14.0,agent2,0.1155968003185431
5919,119.0,14.0,agent2,0.11787017060242266
5920,120.0,14.0,agent2,0.10185922063301475
5921,121.0,14.0,agent2,0.10362804058961442
5922,122.0,14.0,agent2,0.10561949352145238
5923,123.0,14.0,agent2,0.10767944736062987
5924,124.0,14.0,agent2,0.10977919448311849
5925,125.0,14.0,agent2,0.11192030940226454
5926,126.0,14.0,agent2,0.11397307109347296
5927,127.0,14.0,agent2,0.11603058068486471
5928,128.0,14.0,agent2,0.11787934560725956
5929,129.0,14.0,agent2,0.12018068808162401
5930,130.0,14.0,agent2,0.10195000000000001
5931,131.0,14.0,agent2,0.10357267464592963
5932,132.0,14.0,agent2,0.10541708599101485
5933,133.0,14.0,agent2,0.10747411160240071
5934,134.0,14.0,agent2,0.10936536363646082
5935,135.0,14.0,agent2,0.11149966799677037
5936,136.0,14.0,agent2,0.11339692631102419
5937,137.0,14.0,agent2,0.11514718364321568
5938,138.0,14.0,agent2,0.1173286917293735
5939,139.0,14.0,agent2,0.1194152681336338
5940,140.0,14.0,agent2,0.10195000000000001
5941,141.0,14.0,agent2,0.1039374578233658
5942,142.0,14.0,agent2,0.10556558773132502
5943,143.0,14.0,agent2,0.10750546110889497
5944,144.0,14.0,agent2,0.10960351412838358
5945,145.0,14.0,agent2,0.11172192211237945
5946,146.0,14.0,agent2,0.11390109658157488
5947,147.0,14.0,agent2,0.11608512159793308
5948,148.0,14.0,agent2,0.1183290250546496
5949,149.0,14.0,agent2,0.12018329729374994
5950,150.0,14.0,agent2,0.1019434344239261
5951,151.0,14.0,agent2,0.10386000316911025
5952,152.0,14.0,agent2,0.1058813910358956
5953,153.0,14.0,agent2,0.10760087769134719
5954,154.0,14.0,agent2,0.10970203282243053
